epoch,iso,http_code,latency_ms
1782551591,2026-06-27T09:13:11Z,200,2.0
1782551592,2026-06-27T09:13:12Z,200,1.9
1782551593,2026-06-27T09:13:13Z,200,3.2
1782551595,2026-06-27T09:13:15Z,200,2.8
1782551596,2026-06-27T09:13:16Z,200,4.4
1782551597,2026-06-27T09:13:17Z,200,4.4
1782551598,2026-06-27T09:13:18Z,200,1.7
1782551599,2026-06-27T09:13:19Z,200,1.6
1782551600,2026-06-27T09:13:20Z,200,1.8
1782551601,2026-06-27T09:13:21Z,200,4.2
1782551602,2026-06-27T09:13:22Z,200,2.6
1782551603,2026-06-27T09:13:23Z,200,2.7
1782551604,2026-06-27T09:13:24Z,200,1.6
1782551605,2026-06-27T09:13:25Z,200,1.8
1782551606,2026-06-27T09:13:26Z,200,3.8
1782551607,2026-06-27T09:13:27Z,200,2.3
1782551608,2026-06-27T09:13:28Z,200,3.3
1782551609,2026-06-27T09:13:29Z,200,2.5
1782551610,2026-06-27T09:13:30Z,200,3.3
1782551611,2026-06-27T09:13:31Z,200,3.5
1782551612,2026-06-27T09:13:32Z,200,4.0
1782551613,2026-06-27T09:13:33Z,200,2.5
1782551614,2026-06-27T09:13:34Z,200,1.7
1782551615,2026-06-27T09:13:35Z,200,6.1
1782551616,2026-06-27T09:13:36Z,200,5.5
1782551617,2026-06-27T09:13:37Z,200,3.5
1782551618,2026-06-27T09:13:38Z,200,2.4
1782551619,2026-06-27T09:13:39Z,200,3.5
1782551620,2026-06-27T09:13:40Z,200,6.2
1782551621,2026-06-27T09:13:41Z,200,4.3
1782551622,2026-06-27T09:13:42Z,200,4.6
1782551623,2026-06-27T09:13:43Z,200,4.2
1782551624,2026-06-27T09:13:44Z,200,8.1
1782551625,2026-06-27T09:13:45Z,200,1.7
1782551626,2026-06-27T09:13:46Z,200,4.2
1782551627,2026-06-27T09:13:48Z,200,3.9
1782551629,2026-06-27T09:13:49Z,200,3.9
1782551630,2026-06-27T09:13:50Z,200,3.7
1782551631,2026-06-27T09:13:51Z,200,2.5
1782551632,2026-06-27T09:13:52Z,200,1.8
1782551633,2026-06-27T09:13:53Z,200,4.2
1782551634,2026-06-27T09:13:54Z,200,2.7
1782551635,2026-06-27T09:13:55Z,200,2.0
1782551636,2026-06-27T09:13:56Z,200,3.0
1782551637,2026-06-27T09:13:57Z,200,2.4
1782551638,2026-06-27T09:13:58Z,200,1.6
1782551639,2026-06-27T09:13:59Z,200,3.0
1782551640,2026-06-27T09:14:00Z,200,1.8
1782551641,2026-06-27T09:14:01Z,200,4.0
1782551642,2026-06-27T09:14:02Z,200,2.3
1782551643,2026-06-27T09:14:03Z,200,2.6
1782551644,2026-06-27T09:14:04Z,200,3.9
1782551645,2026-06-27T09:14:05Z,200,3.2
1782551646,2026-06-27T09:14:06Z,200,3.2
1782551647,2026-06-27T09:14:07Z,200,3.0
1782551648,2026-06-27T09:14:08Z,200,2.3
1782551649,2026-06-27T09:14:09Z,200,1.6
1782551650,2026-06-27T09:14:10Z,200,4.5
1782551651,2026-06-27T09:14:11Z,200,1.9
1782551652,2026-06-27T09:14:12Z,200,2.3
1782551653,2026-06-27T09:14:13Z,200,3.8
1782551654,2026-06-27T09:14:14Z,200,2.3
1782551655,2026-06-27T09:14:15Z,200,2.3
1782551656,2026-06-27T09:14:16Z,200,2.8
1782551657,2026-06-27T09:14:17Z,200,1.5
1782551658,2026-06-27T09:14:18Z,200,3.5
1782551659,2026-06-27T09:14:19Z,200,1.6
1782551660,2026-06-27T09:14:20Z,200,1.5
1782551661,2026-06-27T09:14:22Z,200,2.7
1782551663,2026-06-27T09:14:23Z,200,4.2
1782551664,2026-06-27T09:14:24Z,200,1.6
1782551665,2026-06-27T09:14:25Z,200,2.8
1782551666,2026-06-27T09:14:26Z,200,1.6
1782551667,2026-06-27T09:14:27Z,200,5.5
1782551668,2026-06-27T09:14:28Z,200,4.8
1782551669,2026-06-27T09:14:29Z,200,5.5
1782551670,2026-06-27T09:14:30Z,200,2.9
1782551671,2026-06-27T09:14:31Z,200,3.9
1782551672,2026-06-27T09:14:32Z,200,1.8
1782551673,2026-06-27T09:14:33Z,200,1.9
1782551674,2026-06-27T09:14:34Z,200,4.0
1782551675,2026-06-27T09:14:35Z,200,3.0
1782551676,2026-06-27T09:14:36Z,200,3.9
1782551677,2026-06-27T09:14:37Z,200,8.3
1782551678,2026-06-27T09:14:38Z,200,3.2
1782551679,2026-06-27T09:14:39Z,200,7.7
1782551680,2026-06-27T09:14:40Z,200,3.8
1782551681,2026-06-27T09:14:41Z,200,3.2
1782551682,2026-06-27T09:14:42Z,200,2.7
1782551683,2026-06-27T09:14:43Z,200,2.7
1782551684,2026-06-27T09:14:44Z,200,3.9
1782551685,2026-06-27T09:14:45Z,200,4.8
1782551686,2026-06-27T09:14:46Z,200,2.5
1782551687,2026-06-27T09:14:47Z,200,5.5
1782551688,2026-06-27T09:14:48Z,200,2.4
1782551689,2026-06-27T09:14:49Z,200,1.7
1782551690,2026-06-27T09:14:50Z,200,5.4
1782551691,2026-06-27T09:14:51Z,200,8.3
1782551692,2026-06-27T09:14:52Z,200,1.7
1782551693,2026-06-27T09:14:53Z,200,4.0
1782551695,2026-06-27T09:14:55Z,200,4.7
1782551696,2026-06-27T09:14:56Z,200,7.9
1782551697,2026-06-27T09:14:57Z,200,3.2
1782551698,2026-06-27T09:14:58Z,200,1.7
1782551699,2026-06-27T09:14:59Z,200,2.5
1782551700,2026-06-27T09:15:00Z,200,2.9
1782551701,2026-06-27T09:15:01Z,200,1.7
1782551702,2026-06-27T09:15:02Z,200,1.6
1782551703,2026-06-27T09:15:03Z,200,1.6
1782551704,2026-06-27T09:15:04Z,200,3.8
1782551705,2026-06-27T09:15:05Z,200,2.5
1782551706,2026-06-27T09:15:06Z,200,1.9
1782551707,2026-06-27T09:15:07Z,200,3.4
1782551708,2026-06-27T09:15:08Z,200,5.6
