epoch,iso,http_code,latency_ms
1782405168,2026-06-25T16:32:48Z,200,4.7
1782405173,2026-06-25T16:32:53Z,200,3.9
1782405178,2026-06-25T16:32:58Z,200,4.7
1782405183,2026-06-25T16:33:03Z,200,3.9
1782405188,2026-06-25T16:33:08Z,200,3.4
1782405193,2026-06-25T16:33:13Z,200,3.6
1782405198,2026-06-25T16:33:18Z,200,4.4
1782405203,2026-06-25T16:33:23Z,200,12.3
1782405208,2026-06-25T16:33:28Z,200,3.8
1782405213,2026-06-25T16:33:33Z,200,2.6
1782405218,2026-06-25T16:33:38Z,200,2.8
1782405223,2026-06-25T16:33:43Z,200,5.5
1782405228,2026-06-25T16:33:48Z,200,3.4
1782405233,2026-06-25T16:33:53Z,200,3.2
1782405238,2026-06-25T16:33:58Z,200,3.2
1782405243,2026-06-25T16:34:03Z,200,3.9
1782405248,2026-06-25T16:34:09Z,200,5.1
1782405254,2026-06-25T16:34:14Z,200,3.6
1782405259,2026-06-25T16:34:19Z,200,5.0
1782405264,2026-06-25T16:34:24Z,200,4.0
1782405269,2026-06-25T16:34:29Z,200,2.5
1782405274,2026-06-25T16:34:34Z,200,4.7
1782405279,2026-06-25T16:34:39Z,200,6.0
1782405284,2026-06-25T16:34:44Z,200,3.8
1782405289,2026-06-25T16:34:49Z,200,2.6
1782405294,2026-06-25T16:34:54Z,200,5.2
1782405299,2026-06-25T16:34:59Z,200,11.5
1782405304,2026-06-25T16:35:04Z,200,8.2
1782405309,2026-06-25T16:35:09Z,200,5.2
1782405314,2026-06-25T16:35:14Z,200,4.6
1782405319,2026-06-25T16:35:19Z,200,5.7
1782405324,2026-06-25T16:35:24Z,200,3.9
1782405329,2026-06-25T16:35:29Z,200,4.4
1782405334,2026-06-25T16:35:34Z,200,2.0
1782405339,2026-06-25T16:35:39Z,200,4.1
1782405344,2026-06-25T16:35:44Z,200,2.0
1782405349,2026-06-25T16:35:49Z,200,3.9
1782405354,2026-06-25T16:35:54Z,200,3.6
1782405359,2026-06-25T16:35:59Z,200,4.7
1782405364,2026-06-25T16:36:04Z,200,5.8
1782405369,2026-06-25T16:36:09Z,200,7.8
1782405374,2026-06-25T16:36:14Z,200,5.4
1782405379,2026-06-25T16:36:19Z,200,3.5
1782405384,2026-06-25T16:36:24Z,200,4.3
1782405389,2026-06-25T16:36:29Z,200,2.4
1782405394,2026-06-25T16:36:34Z,200,3.4
1782405399,2026-06-25T16:36:39Z,200,3.8
1782405404,2026-06-25T16:36:44Z,200,3.6
1782405409,2026-06-25T16:36:50Z,200,3.7
1782405415,2026-06-25T16:36:55Z,200,4.8
1782405420,2026-06-25T16:37:00Z,200,3.4
1782405425,2026-06-25T16:37:05Z,200,3.3
1782405430,2026-06-25T16:37:10Z,200,4.6
1782405435,2026-06-25T16:37:15Z,200,6.4
1782405440,2026-06-25T16:37:20Z,200,3.7
1782405445,2026-06-25T16:37:25Z,200,4.7
1782405450,2026-06-25T16:37:30Z,200,4.2
1782405455,2026-06-25T16:37:35Z,200,3.6
1782405460,2026-06-25T16:37:40Z,200,2.7
1782405465,2026-06-25T16:37:45Z,200,4.0
1782405470,2026-06-25T16:37:50Z,200,3.5
1782405475,2026-06-25T16:37:55Z,200,6.4
1782405480,2026-06-25T16:38:00Z,200,2.9
1782405485,2026-06-25T16:38:05Z,200,3.8
1782405490,2026-06-25T16:38:10Z,200,2.3
1782405495,2026-06-25T16:38:15Z,200,3.7
1782405500,2026-06-25T16:38:20Z,200,3.1
1782405505,2026-06-25T16:38:25Z,200,3.4
1782405510,2026-06-25T16:38:30Z,200,4.7
1782405515,2026-06-25T16:38:35Z,200,6.9
1782405520,2026-06-25T16:38:40Z,200,4.6
1782405525,2026-06-25T16:38:45Z,200,4.2
1782405530,2026-06-25T16:38:50Z,200,3.6
1782405535,2026-06-25T16:38:55Z,200,3.5
1782405540,2026-06-25T16:39:00Z,200,4.2
1782405545,2026-06-25T16:39:05Z,200,3.4
1782405550,2026-06-25T16:39:10Z,200,4.4
1782405555,2026-06-25T16:39:15Z,200,3.2
1782405560,2026-06-25T16:39:20Z,200,2.6
1782405565,2026-06-25T16:39:25Z,200,3.4
1782405570,2026-06-25T16:39:30Z,200,4.2
1782405575,2026-06-25T16:39:35Z,200,4.8
1782405580,2026-06-25T16:39:41Z,200,4.5
1782405586,2026-06-25T16:39:46Z,200,2.2
1782405591,2026-06-25T16:39:51Z,200,4.5
1782405596,2026-06-25T16:39:56Z,200,3.8
1782405601,2026-06-25T16:40:01Z,200,6.2
1782405606,2026-06-25T16:40:06Z,200,4.5
1782405611,2026-06-25T16:40:11Z,200,4.2
1782405616,2026-06-25T16:40:16Z,200,9.1
1782405621,2026-06-25T16:40:21Z,200,6.0
1782405626,2026-06-25T16:40:26Z,200,6.7
1782405631,2026-06-25T16:40:31Z,200,4.4
1782405636,2026-06-25T16:40:36Z,200,8.2
1782405641,2026-06-25T16:40:41Z,200,8.1
1782405646,2026-06-25T16:40:46Z,200,6.4
