epoch,iso,http_code,latency_ms
1782554569,2026-06-27T10:02:49Z,200,0.3
1782554570,2026-06-27T10:02:50Z,200,0.6
1782554571,2026-06-27T10:02:51Z,200,1.4
1782554572,2026-06-27T10:02:52Z,200,1.7
1782554573,2026-06-27T10:02:53Z,200,1.1
1782554574,2026-06-27T10:02:54Z,200,1.3
1782554575,2026-06-27T10:02:55Z,200,0.5
1782554576,2026-06-27T10:02:56Z,200,1.5
1782554577,2026-06-27T10:02:57Z,200,1.7
1782554578,2026-06-27T10:02:58Z,200,1.2
1782554579,2026-06-27T10:02:59Z,200,0.8
1782554580,2026-06-27T10:03:01Z,200,1.5
1782554582,2026-06-27T10:03:02Z,200,1.0
1782554583,2026-06-27T10:03:03Z,200,1.1
1782554584,2026-06-27T10:03:04Z,200,1.2
1782554585,2026-06-27T10:03:05Z,200,1.8
1782554586,2026-06-27T10:03:06Z,200,1.7
1782554587,2026-06-27T10:03:07Z,200,1.0
1782554588,2026-06-27T10:03:08Z,200,1.6
1782554589,2026-06-27T10:03:09Z,200,0.8
1782554590,2026-06-27T10:03:10Z,200,0.8
1782554591,2026-06-27T10:03:11Z,200,1.0
1782554592,2026-06-27T10:03:12Z,200,1.6
1782554593,2026-06-27T10:03:13Z,200,0.9
1782554594,2026-06-27T10:03:14Z,200,0.8
1782554595,2026-06-27T10:03:15Z,200,1.4
1782554596,2026-06-27T10:03:16Z,200,1.5
1782554597,2026-06-27T10:03:17Z,200,1.5
1782554598,2026-06-27T10:03:18Z,200,1.1
1782554599,2026-06-27T10:03:19Z,200,1.2
1782554600,2026-06-27T10:03:20Z,200,1.8
1782554601,2026-06-27T10:03:21Z,200,1.3
1782554602,2026-06-27T10:03:22Z,200,0.6
1782554603,2026-06-27T10:03:23Z,200,1.1
1782554604,2026-06-27T10:03:24Z,200,1.3
1782554605,2026-06-27T10:03:25Z,200,0.7
1782554606,2026-06-27T10:03:26Z,200,1.3
1782554607,2026-06-27T10:03:27Z,200,0.8
1782554608,2026-06-27T10:03:28Z,200,1.3
1782554609,2026-06-27T10:03:29Z,200,1.9
1782554610,2026-06-27T10:03:30Z,200,1.7
1782554611,2026-06-27T10:03:31Z,200,0.8
1782554612,2026-06-27T10:03:32Z,200,1.8
1782554613,2026-06-27T10:03:33Z,200,1.4
1782554615,2026-06-27T10:03:35Z,200,0.9
1782554616,2026-06-27T10:03:36Z,200,1.8
1782554617,2026-06-27T10:03:37Z,200,0.6
1782554618,2026-06-27T10:03:38Z,200,1.3
1782554619,2026-06-27T10:03:39Z,200,0.8
1782554620,2026-06-27T10:03:40Z,200,1.0
1782554621,2026-06-27T10:03:41Z,200,1.4
1782554622,2026-06-27T10:03:42Z,200,1.1
1782554623,2026-06-27T10:03:43Z,200,0.8
1782554624,2026-06-27T10:03:44Z,200,1.0
1782554625,2026-06-27T10:03:45Z,200,1.1
1782554626,2026-06-27T10:03:46Z,200,1.6
1782554627,2026-06-27T10:03:47Z,200,1.1
1782554628,2026-06-27T10:03:48Z,200,1.7
1782554629,2026-06-27T10:03:49Z,200,0.9
1782554630,2026-06-27T10:03:50Z,200,1.4
1782554631,2026-06-27T10:03:51Z,200,0.8
1782554632,2026-06-27T10:03:52Z,200,1.1
1782554633,2026-06-27T10:03:53Z,200,1.4
1782554634,2026-06-27T10:03:54Z,200,2.1
1782554635,2026-06-27T10:03:55Z,200,0.9
1782554636,2026-06-27T10:03:56Z,200,1.0
1782554637,2026-06-27T10:03:57Z,200,1.4
1782554638,2026-06-27T10:03:58Z,200,1.4
1782554639,2026-06-27T10:03:59Z,200,1.6
1782554640,2026-06-27T10:04:00Z,200,0.9
1782554641,2026-06-27T10:04:01Z,200,2.1
1782554642,2026-06-27T10:04:02Z,200,1.2
1782554643,2026-06-27T10:04:03Z,200,1.1
1782554644,2026-06-27T10:04:04Z,200,1.1
1782554645,2026-06-27T10:04:05Z,200,0.6
1782554646,2026-06-27T10:04:06Z,200,1.1
1782554647,2026-06-27T10:04:08Z,200,1.3
1782554649,2026-06-27T10:04:09Z,200,1.3
1782554650,2026-06-27T10:04:10Z,200,1.7
1782554651,2026-06-27T10:04:11Z,200,0.7
1782554652,2026-06-27T10:04:12Z,200,1.4
1782554653,2026-06-27T10:04:13Z,200,1.1
1782554654,2026-06-27T10:04:14Z,200,1.0
1782554655,2026-06-27T10:04:15Z,200,0.9
1782554656,2026-06-27T10:04:16Z,200,1.6
1782554657,2026-06-27T10:04:17Z,200,0.7
1782554658,2026-06-27T10:04:18Z,200,1.4
1782554659,2026-06-27T10:04:19Z,200,1.1
1782554660,2026-06-27T10:04:20Z,200,0.7
1782554661,2026-06-27T10:04:21Z,200,0.6
1782554662,2026-06-27T10:04:22Z,200,1.6
1782554663,2026-06-27T10:04:23Z,200,1.6
1782554664,2026-06-27T10:04:24Z,200,0.8
1782554665,2026-06-27T10:04:25Z,200,0.6
1782554666,2026-06-27T10:04:26Z,200,1.0
1782554667,2026-06-27T10:04:27Z,200,1.1
1782554668,2026-06-27T10:04:28Z,200,0.8
1782554669,2026-06-27T10:04:29Z,200,1.5
1782554670,2026-06-27T10:04:30Z,200,0.6
1782554671,2026-06-27T10:04:31Z,200,0.5
1782554672,2026-06-27T10:04:32Z,200,1.2
1782554673,2026-06-27T10:04:33Z,200,0.7
1782554674,2026-06-27T10:04:34Z,200,1.0
1782554675,2026-06-27T10:04:35Z,200,1.6
1782554676,2026-06-27T10:04:36Z,200,1.4
1782554677,2026-06-27T10:04:37Z,200,0.5
1782554678,2026-06-27T10:04:38Z,200,1.2
1782554679,2026-06-27T10:04:39Z,200,2.0
1782554680,2026-06-27T10:04:41Z,200,0.9
1782554682,2026-06-27T10:04:42Z,200,1.3
1782554683,2026-06-27T10:04:43Z,200,0.8
1782554684,2026-06-27T10:04:44Z,200,0.5
1782554685,2026-06-27T10:04:45Z,200,1.1
1782554686,2026-06-27T10:04:46Z,200,1.1
1782554687,2026-06-27T10:04:47Z,200,1.1
1782554688,2026-06-27T10:04:48Z,200,1.4
1782554689,2026-06-27T10:04:49Z,200,1.8
1782554690,2026-06-27T10:04:50Z,200,1.1
1782554691,2026-06-27T10:04:51Z,200,1.3
1782554692,2026-06-27T10:04:52Z,200,0.7
1782554693,2026-06-27T10:04:53Z,200,0.9
1782554694,2026-06-27T10:04:54Z,200,0.8
1782554695,2026-06-27T10:04:55Z,200,0.5
1782554696,2026-06-27T10:04:56Z,200,0.7
1782554697,2026-06-27T10:04:57Z,200,0.7
1782554698,2026-06-27T10:04:58Z,200,0.9
1782554699,2026-06-27T10:04:59Z,200,1.5
1782554700,2026-06-27T10:05:00Z,200,1.2
1782554701,2026-06-27T10:05:01Z,200,1.0
1782554702,2026-06-27T10:05:02Z,200,1.0
1782554703,2026-06-27T10:05:03Z,200,0.9
1782554704,2026-06-27T10:05:04Z,200,0.8
1782554705,2026-06-27T10:05:05Z,200,1.3
1782554706,2026-06-27T10:05:06Z,200,0.7
1782554707,2026-06-27T10:05:07Z,200,1.0
1782554708,2026-06-27T10:05:08Z,200,1.8
1782554709,2026-06-27T10:05:09Z,200,1.2
1782554710,2026-06-27T10:05:10Z,200,1.1
1782554711,2026-06-27T10:05:11Z,200,1.3
1782554712,2026-06-27T10:05:12Z,200,0.8
1782554713,2026-06-27T10:05:13Z,200,1.5
1782554714,2026-06-27T10:05:15Z,200,0.9
1782554716,2026-06-27T10:05:16Z,200,0.7
1782554717,2026-06-27T10:05:17Z,200,0.8
1782554718,2026-06-27T10:05:18Z,200,1.3
1782554719,2026-06-27T10:05:19Z,200,1.3
1782554720,2026-06-27T10:05:20Z,200,1.3
1782554721,2026-06-27T10:05:21Z,200,0.9
1782554722,2026-06-27T10:05:22Z,200,1.1
1782554723,2026-06-27T10:05:23Z,200,1.0
1782554724,2026-06-27T10:05:24Z,200,1.8
1782554725,2026-06-27T10:05:25Z,200,1.3
1782554726,2026-06-27T10:05:26Z,200,1.0
1782554727,2026-06-27T10:05:27Z,200,0.7
1782554728,2026-06-27T10:05:28Z,200,1.0
1782554729,2026-06-27T10:05:29Z,200,1.1
1782554730,2026-06-27T10:05:30Z,200,1.6
1782554731,2026-06-27T10:05:31Z,200,0.8
1782554732,2026-06-27T10:05:32Z,200,1.0
1782554733,2026-06-27T10:05:33Z,200,1.3
1782554734,2026-06-27T10:05:34Z,200,0.4
1782554735,2026-06-27T10:05:35Z,200,1.0
1782554736,2026-06-27T10:05:36Z,200,0.8
1782554737,2026-06-27T10:05:37Z,200,1.7
1782554738,2026-06-27T10:05:38Z,200,1.2
1782554739,2026-06-27T10:05:39Z,200,0.4
1782554740,2026-06-27T10:05:40Z,200,1.0
1782554741,2026-06-27T10:05:41Z,200,1.5
